time 	 inner iter. 	  errorU 	  errorpsi 	  errorj 	  error 
451973.75	 3	 2.516504261e-06 	 2.826751879e-09 	 0.003833094088 	 2.516504261e-06
451980.15	 3	 2.524989582e-06 	 2.833416841e-09 	 0.003843420524 	 2.524989582e-06
451986.54	 3	 2.522861495e-06 	 2.837817821e-09 	 0.00385129719 	 2.522861495e-06
451992.95	 3	 2.526042004e-06 	 2.844306593e-09 	 0.00386068867 	 2.526042004e-06
451999.35	 3	 2.524075762e-06 	 2.848186358e-09 	 0.003867848742 	 2.524075762e-06
452005.75	 3	 2.51877205e-06 	 2.85409406e-09 	 0.003876729423 	 2.51877205e-06
452012.16	 3	 2.507750145e-06 	 2.85769011e-09 	 0.003882620441 	 2.507750145e-06
452018.57	 3	 2.504851008e-06 	 2.863354942e-09 	 0.003886408287 	 2.504851008e-06
452024.98	 3	 2.495685149e-06 	 2.868701736e-09 	 0.003890801481 	 2.495685149e-06
452031.4	 3	 2.495812577e-06 	 2.871502248e-09 	 0.003893575843 	 2.495812577e-06
452037.82	 3	 2.499422827e-06 	 2.876647169e-09 	 0.003897184475 	 2.499422827e-06
452044.25	 3	 2.503428103e-06 	 2.881491055e-09 	 0.003901266203 	 2.503428103e-06
452050.67	 3	 2.495902356e-06 	 2.883651946e-09 	 0.003900606999 	 2.495902356e-06
452057.1	 3	 2.499564215e-06 	 2.887846253e-09 	 0.003901627117 	 2.499564215e-06
452063.54	 3	 2.508443362e-06 	 2.891721645e-09 	 0.003907589274 	 2.508443362e-06
452069.98	 3	 2.50997224e-06 	 2.895456019e-09 	 0.003914531598 	 2.50997224e-06
452076.43	 3	 2.5054986e-06 	 2.896729034e-09 	 0.003916934747 	 2.5054986e-06
452082.87	 3	 2.506719591e-06 	 2.900386698e-09 	 0.003925629388 	 2.506719591e-06
452089.33	 3	 2.50109802e-06 	 2.903701084e-09 	 0.003938443106 	 2.50109802e-06
452095.78	 3	 2.489800843e-06 	 2.906642775e-09 	 0.00394965465 	 2.489800843e-06
452102.25	 3	 2.482137184e-06 	 2.909238979e-09 	 0.003960344819 	 2.482137184e-06
452108.71	 3	 2.491506391e-06 	 2.911488783e-09 	 0.003969361712 	 2.491506391e-06
452115.19	 3	 2.484139701e-06 	 2.913395127e-09 	 0.003977612783 	 2.484139701e-06
452121.66	 3	 2.489657425e-06 	 2.912729299e-09 	 0.003982610292 	 2.489657425e-06
452128.14	 3	 2.490538727e-06 	 2.9145886e-09 	 0.00399019033 	 2.490538727e-06
452134.62	 3	 2.502983242e-06 	 2.916121431e-09 	 0.003997330079 	 2.502983242e-06
452141.11	 3	 2.51089984e-06 	 2.917266215e-09 	 0.004001017271 	 2.51089984e-06
452147.61	 3	 2.519692576e-06 	 2.918139157e-09 	 0.004004090392 	 2.519692576e-06
452154.11	 3	 2.521708446e-06 	 2.918636134e-09 	 0.00400703572 	 2.521708446e-06
452160.61	 3	 2.529477358e-06 	 2.91876566e-09 	 0.004009308862 	 2.529477358e-06
452167.13	 3	 2.537279024e-06 	 2.918518886e-09 	 0.004011061529 	 2.537279024e-06
452173.64	 3	 2.540108885e-06 	 2.918141692e-09 	 0.004010095978 	 2.540108885e-06
452180.16	 3	 2.543123577e-06 	 2.917708906e-09 	 0.004007945252 	 2.543123577e-06
452186.7	 3	 2.546853263e-06 	 2.919352848e-09 	 0.004018908685 	 2.546853263e-06
452193.24	 3	 2.554502007e-06 	 2.918130276e-09 	 0.004026242187 	 2.554502007e-06
452199.78	 3	 2.564163258e-06 	 2.91649567e-09 	 0.004038641873 	 2.564163258e-06
452206.33	 3	 2.572530044e-06 	 2.914420973e-09 	 0.004050910421 	 2.572530044e-06
452212.88	 3	 2.584758058e-06 	 2.911971311e-09 	 0.00406230867 	 2.584758058e-06
452219.44	 3	 2.595324068e-06 	 2.909624008e-09 	 0.004071939038 	 2.595324068e-06
452226.01	 3	 2.604853552e-06 	 2.906856928e-09 	 0.004081310948 	 2.604853552e-06
452232.59	 3	 2.613701395e-06 	 2.906130668e-09 	 0.00409209536 	 2.613701395e-06
452239.17	 3	 2.621409189e-06 	 2.902473374e-09 	 0.00410001567 	 2.621409189e-06
452245.76	 3	 2.629490557e-06 	 2.898420377e-09 	 0.004105242226 	 2.629490557e-06
452252.35	 3	 2.633758769e-06 	 2.894208187e-09 	 0.004110770589 	 2.633758769e-06
452258.95	 3	 2.638810469e-06 	 2.889740733e-09 	 0.004113394801 	 2.638810469e-06
452265.56	 3	 2.647140701e-06 	 2.884862919e-09 	 0.004115112329 	 2.647140701e-06
452272.17	 3	 2.65162164e-06 	 2.881958252e-09 	 0.004120175866 	 2.65162164e-06
452278.79	 3	 2.657241963e-06 	 2.876131511e-09 	 0.004119704974 	 2.657241963e-06
452285.42	 3	 2.667314277e-06 	 2.869842716e-09 	 0.004119336102 	 2.667314277e-06
452292.05	 3	 2.669899201e-06 	 2.863255599e-09 	 0.004126987896 	 2.669899201e-06
452298.69	 3	 2.687363659e-06 	 2.856617103e-09 	 0.004133244346 	 2.687363659e-06
452305.34	 3	 2.697631371e-06 	 2.851936959e-09 	 0.004142249056 	 2.697631371e-06
452312	 3	 2.703438261e-06 	 2.844262838e-09 	 0.004146971921 	 2.703438261e-06
452318.66	 3	 2.715769483e-06 	 2.836280199e-09 	 0.004151044517 	 2.715769483e-06
452325.34	 3	 2.724295245e-06 	 2.830413468e-09 	 0.004165882482 	 2.724295245e-06
452332.02	 3	 2.731389345e-06 	 2.821578515e-09 	 0.004176811046 	 2.731389345e-06
452338.7	 3	 2.736606451e-06 	 2.81232063e-09 	 0.004183914601 	 2.736606451e-06
452345.39	 3	 2.738615755e-06 	 2.80245271e-09 	 0.004192609073 	 2.738615755e-06
452352.09	 3	 2.754470239e-06 	 2.794740232e-09 	 0.004202130651 	 2.754470239e-06
452358.8	 3	 2.760528692e-06 	 2.78444645e-09 	 0.004206730751 	 2.760528692e-06
452365.52	 3	 2.764010576e-06 	 2.773777707e-09 	 0.004211396296 	 2.764010576e-06
452372.24	 3	 2.769043611e-06 	 2.765073155e-09 	 0.004219475855 	 2.769043611e-06
452378.98	 3	 2.783336035e-06 	 2.753357377e-09 	 0.004219468269 	 2.783336035e-06
452385.72	 3	 2.798628687e-06 	 2.743679993e-09 	 0.004221046289 	 2.798628687e-06
452392.47	 3	 2.806598055e-06 	 2.731023646e-09 	 0.004224961293 	 2.806598055e-06
452399.23	 3	 2.817011136e-06 	 2.717908398e-09 	 0.004233198677 	 2.817011136e-06
452406	 3	 2.82858485e-06 	 2.706721166e-09 	 0.004243767804 	 2.82858485e-06
452412.77	 3	 2.835335005e-06 	 2.69254195e-09 	 0.004250754047 	 2.835335005e-06
452419.55	 3	 2.839979695e-06 	 2.677993724e-09 	 0.004254323515 	 2.839979695e-06
452426.34	 3	 2.851144769e-06 	 2.665418532e-09 	 0.004259678869 	 2.851144769e-06
452433.14	 3	 2.859833937e-06 	 2.650064429e-09 	 0.004261136241 	 2.859833937e-06
452439.95	 3	 2.864185134e-06 	 2.636939422e-09 	 0.004266197168 	 2.864185134e-06
452446.77	 3	 2.868141821e-06 	 2.620951584e-09 	 0.004275514103 	 2.868141821e-06
452453.6	 3	 2.876252537e-06 	 2.606833478e-09 	 0.004285645192 	 2.876252537e-06
452460.43	 3	 2.885214839e-06 	 2.58985065e-09 	 0.004293719514 	 2.885214839e-06
452467.28	 3	 2.893232302e-06 	 2.574712204e-09 	 0.00430292802 	 2.893232302e-06
452474.14	 3	 2.902800146e-06 	 2.556884206e-09 	 0.004306285641 	 2.902800146e-06
452481	 3	 2.918352738e-06 	 2.538503046e-09 	 0.004308661109 	 2.918352738e-06
452487.87	 3	 2.934677774e-06 	 2.521981066e-09 	 0.004316307841 	 2.934677774e-06
452494.75	 3	 2.943474491e-06 	 2.502731739e-09 	 0.004316243968 	 2.943474491e-06
452501.64	 3	 2.953615924e-06 	 2.485298125e-09 	 0.004329258436 	 2.953615924e-06
452508.54	 3	 2.965033637e-06 	 2.465415975e-09 	 0.004338005979 	 2.965033637e-06
452515.45	 3	 2.976113588e-06 	 2.447652201e-09 	 0.004347537054 	 2.976113588e-06
452522.37	 3	 2.978708603e-06 	 2.427187606e-09 	 0.00435259793 	 2.978708603e-06
452529.3	 3	 2.985365455e-06 	 2.408521121e-09 	 0.004360430414 	 2.985365455e-06
452536.23	 3	 2.98813674e-06 	 2.387120023e-09 	 0.004361475267 	 2.98813674e-06
452543.18	 3	 2.99041135e-06 	 2.365454653e-09 	 0.004361258321 	 2.99041135e-06
452550.13	 3	 2.997815163e-06 	 2.345514527e-09 	 0.004363652536 	 2.997815163e-06
452557.1	 3	 3.002111366e-06 	 2.322958906e-09 	 0.004361180677 	 3.002111366e-06
452564.07	 3	 3.016749096e-06 	 2.30220302e-09 	 0.004373352278 	 3.016749096e-06
452571.05	 3	 3.025925564e-06 	 2.278900569e-09 	 0.004379045368 	 3.025925564e-06
452578.05	 3	 3.043919494e-06 	 2.257380396e-09 	 0.004386679924 	 3.043919494e-06
452585.05	 3	 3.059493353e-06 	 2.233360748e-09 	 0.004390701039 	 3.059493353e-06
452592.07	 3	 3.075212734e-06 	 2.210978862e-09 	 0.004396440078 	 3.075212734e-06
452599.09	 3	 3.084742723e-06 	 2.186339229e-09 	 0.00440283891 	 3.084742723e-06
452606.12	 3	 3.098041481e-06 	 2.163557425e-09 	 0.004418759952 	 3.098041481e-06
452613.16	 3	 3.106349139e-06 	 2.138374239e-09 	 0.004426915614 	 3.106349139e-06
452620.22	 3	 3.114424474e-06 	 2.115000826e-09 	 0.00443790082 	 3.114424474e-06
452627.28	 3	 3.117425582e-06 	 2.089237393e-09 	 0.004443361619 	 3.117425582e-06
452634.36	 3	 3.118553624e-06 	 2.065220571e-09 	 0.004451007229 	 3.118553624e-06
452641.44	 3	 3.118438438e-06 	 2.040812389e-09 	 0.004452507593 	 3.118438438e-06
452648.54	 3	 3.132652971e-06 	 2.019683975e-09 	 0.004457110359 	 3.132652971e-06
452655.64	 3	 3.149774194e-06 	 1.996386936e-09 	 0.004454634867 	 3.149774194e-06
452662.75	 3	 3.161887423e-06 	 1.974686766e-09 	 0.004455102483 	 3.161887423e-06
452669.88	 3	 3.171257951e-06 	 1.950879634e-09 	 0.004449715105 	 3.171257951e-06
452677.02	 3	 3.181217686e-06 	 1.928831622e-09 	 0.004457050801 	 3.181217686e-06
452684.16	 3	 3.190004731e-06 	 1.904727362e-09 	 0.004463458501 	 3.190004731e-06
452691.32	 3	 3.208195222e-06 	 1.8821799e-09 	 0.004471514065 	 3.208195222e-06
452698.48	 3	 3.220329433e-06 	 1.857717214e-09 	 0.004477473698 	 3.220329433e-06
452705.66	 3	 3.219566668e-06 	 1.832879107e-09 	 0.004490127937 	 3.219566668e-06
452712.84	 3	 3.239761012e-06 	 1.809710988e-09 	 0.004505091526 	 3.239761012e-06
452720.04	 3	 3.248144986e-06 	 1.78454051e-09 	 0.004513588591 	 3.248144986e-06
452727.24	 3	 3.253040775e-06 	 1.760967594e-09 	 0.004524919972 	 3.253040775e-06
452734.46	 3	 3.252042099e-06 	 1.735555631e-09 	 0.004530273173 	 3.252042099e-06
452741.69	 3	 3.267470102e-06 	 1.711471751e-09 	 0.004538312855 	 3.267470102e-06
452748.93	 3	 3.27181409e-06 	 1.685625546e-09 	 0.004538335511 	 3.27181409e-06
452756.18	 3	 3.294487143e-06 	 1.661422345e-09 	 0.00454217406 	 3.294487143e-06
452763.43	 3	 3.306081155e-06 	 1.635136353e-09 	 0.004539147592 	 3.306081155e-06
452770.71	 3	 3.317266232e-06 	 1.610679655e-09 	 0.004538606633 	 3.317266232e-06
452777.99	 3	 3.322794861e-06 	 1.584195162e-09 	 0.004531971503 	 3.322794861e-06
452785.28	 3	 3.324626192e-06 	 1.559349148e-09 	 0.004533569179 	 3.324626192e-06
452792.59	 3	 3.339616749e-06 	 1.532828703e-09 	 0.004536021257 	 3.339616749e-06
452799.9	 3	 3.358333919e-06 	 1.473532943e-09 	 0.004544247837 	 3.358333919e-06
452807.23	 3	 3.340947379e-06 	 1.515390834e-09 	 0.004573219753 	 3.340947379e-06
452814.57	 3	 3.370991443e-06 	 1.42992159e-09 	 0.004575521869 	 3.370991443e-06
452821.91	 3	 3.383160879e-06 	 1.425778816e-09 	 0.004593038993 	 3.383160879e-06
452829.28	 3	 3.385290901e-06 	 1.406121028e-09 	 0.004608015051 	 3.385290901e-06
452836.65	 3	 3.40057318e-06 	 1.379001108e-09 	 0.004613165756 	 3.40057318e-06
452844.03	 3	 3.418015647e-06 	 1.339669986e-09 	 0.004618056261 	 3.418015647e-06
452851.42	 3	 3.428257577e-06 	 1.322823659e-09 	 0.004626936241 	 3.428257577e-06
452858.83	 3	 3.449472669e-06 	 1.296005199e-09 	 0.00462880587 	 3.449472669e-06
452866.25	 3	 3.456947181e-06 	 1.299827803e-09 	 0.004632130288 	 3.456947181e-06
452873.69	 3	 3.4586344e-06 	 1.251923326e-09 	 0.004626943077 	 3.4586344e-06
452881.13	 3	 3.457571169e-06 	 1.219077743e-09 	 0.004623235887 	 3.457571169e-06
452888.59	 3	 3.460384158e-06 	 1.191731587e-09 	 0.004628157505 	 3.460384158e-06
452896.06	 3	 3.485560755e-06 	 1.165046465e-09 	 0.004636193651 	 3.485560755e-06
452903.53	 3	 3.491107006e-06 	 1.13410263e-09 	 0.004636563884 	 3.491107006e-06
452911.03	 3	 3.499980745e-06 	 1.119641336e-09 	 0.004657486834 	 3.499980745e-06
452918.54	 3	 3.508955209e-06 	 1.08466513e-09 	 0.004672833387 	 3.508955209e-06
452926.05	 3	 3.518095901e-06 	 1.060123339e-09 	 0.004680530358 	 3.518095901e-06
452933.59	 3	 3.541884401e-06 	 1.032371666e-09 	 0.00469691992 	 3.541884401e-06
452941.13	 3	 3.557369943e-06 	 9.803611338e-10 	 0.004700850329 	 3.557369943e-06
452948.69	 3	 3.572152677e-06 	 9.778315568e-10 	 0.004712473328 	 3.572152677e-06
452956.25	 3	 3.582570195e-06 	 9.602548462e-10 	 0.004717652882 	 3.582570195e-06
452963.83	 3	 3.593645638e-06 	 9.424254698e-10 	 0.004721537841 	 3.593645638e-06
452971.43	 3	 3.593506857e-06 	 9.211527277e-10 	 0.004720981615 	 3.593506857e-06
452979.03	 3	 3.592218404e-06 	 8.935739277e-10 	 0.004721123002 	 3.592218404e-06
452986.65	 3	 3.584937205e-06 	 8.700581726e-10 	 0.004728659526 	 3.584937205e-06
452994.26	 3	 3.596336476e-06 	 8.909589234e-10 	 0.004726382526 	 3.596336476e-06
453001.87	 3	 3.598919983e-06 	 9.017478271e-10 	 0.004715636253 	 3.598919983e-06
453009.47	 3	 3.600070519e-06 	 9.101140391e-10 	 0.004703315831 	 3.600070519e-06
453017.06	 3	 3.597865003e-06 	 9.187104353e-10 	 0.00469717869 	 3.597865003e-06
453024.64	 3	 3.610640511e-06 	 9.304090524e-10 	 0.004704777026 	 3.610640511e-06
453032.21	 3	 3.622742799e-06 	 9.371939173e-10 	 0.004704332981 	 3.622742799e-06
453039.78	 3	 3.631593558e-06 	 9.427674576e-10 	 0.004704212926 	 3.631593558e-06
453047.34	 3	 3.630029284e-06 	 9.751749415e-10 	 0.004697185351 	 3.630029284e-06
453054.88	 3	 3.629560806e-06 	 9.639908338e-10 	 0.004694278579 	 3.629560806e-06
453062.43	 3	 3.627203289e-06 	 9.733749592e-10 	 0.004684771519 	 3.627203289e-06
453069.96	 3	 3.614693248e-06 	 9.822614218e-10 	 0.004672497512 	 3.614693248e-06
453077.48	 3	 3.605552649e-06 	 9.906447308e-10 	 0.004660375329 	 3.605552649e-06
453085	 3	 3.59022403e-06 	 9.990689978e-10 	 0.004660517878 	 3.59022403e-06
453092.51	 3	 3.59646882e-06 	 1.006714289e-09 	 0.004657004143 	 3.59646882e-06
453100.01	 3	 3.608982446e-06 	 1.014014938e-09 	 0.004652035419 	 3.608982446e-06
453107.5	 3	 3.604829201e-06 	 1.021538833e-09 	 0.00464070205 	 3.604829201e-06
453114.98	 3	 3.599403874e-06 	 1.007648156e-09 	 0.004631669726 	 3.599403874e-06
453122.46	 3	 3.611470003e-06 	 1.0594564e-09 	 0.004615348274 	 3.611470003e-06
453129.93	 3	 3.623300191e-06 	 1.020342612e-09 	 0.00462255373 	 3.623300191e-06
453137.38	 3	 3.623947776e-06 	 1.055493338e-09 	 0.004625021159 	 3.623947776e-06
453144.84	 3	 3.624223026e-06 	 1.056041818e-09 	 0.004618126117 	 3.624223026e-06
453152.28	 3	 3.622940148e-06 	 1.065729877e-09 	 0.004617286137 	 3.622940148e-06
453159.71	 3	 3.616682688e-06 	 1.071181416e-09 	 0.00461057234 	 3.616682688e-06
453167.14	 3	 3.606440537e-06 	 1.077016055e-09 	 0.004600174977 	 3.606440537e-06
453174.56	 3	 3.598689632e-06 	 1.082306059e-09 	 0.004593165671 	 3.598689632e-06
453181.97	 3	 3.601580568e-06 	 1.0923923e-09 	 0.004595157971 	 3.601580568e-06
453189.37	 3	 3.607743636e-06 	 1.117155783e-09 	 0.004586959891 	 3.607743636e-06
453196.77	 3	 3.606088515e-06 	 1.10211316e-09 	 0.004584899017 	 3.606088515e-06
453204.16	 3	 3.598009445e-06 	 1.107883907e-09 	 0.00457583896 	 3.598009445e-06
453211.54	 3	 3.593495889e-06 	 1.112687318e-09 	 0.004573696121 	 3.593495889e-06
453218.92	 3	 3.605988678e-06 	 1.122030473e-09 	 0.004555082475 	 3.605988678e-06
453226.29	 3	 3.613626247e-06 	 1.124535279e-09 	 0.004545490156 	 3.613626247e-06
453233.65	 3	 3.613187464e-06 	 1.128884784e-09 	 0.004546786156 	 3.613187464e-06
453241.01	 3	 3.610612498e-06 	 1.132775885e-09 	 0.004548395204 	 3.610612498e-06
453248.36	 3	 3.60887267e-06 	 1.136926232e-09 	 0.00454592641 	 3.60887267e-06
453255.69	 3	 3.599517562e-06 	 1.140841124e-09 	 0.004541132957 	 3.599517562e-06
453263.03	 3	 3.597664133e-06 	 1.145540896e-09 	 0.004535044164 	 3.597664133e-06
453270.35	 3	 3.593588694e-06 	 1.150483567e-09 	 0.004529869248 	 3.593588694e-06
453277.66	 3	 3.601410749e-06 	 1.155016715e-09 	 0.004531176769 	 3.601410749e-06
453284.97	 3	 3.603003992e-06 	 1.159172809e-09 	 0.004529758337 	 3.603003992e-06
453292.27	 3	 3.597551369e-06 	 1.162932884e-09 	 0.004524806038 	 3.597551369e-06
453299.57	 3	 3.588499534e-06 	 1.167581797e-09 	 0.004523490421 	 3.588499534e-06
453306.86	 3	 3.589686301e-06 	 1.170592615e-09 	 0.004514408074 	 3.589686301e-06
453314.14	 3	 3.59389257e-06 	 1.173257617e-09 	 0.004502684767 	 3.59389257e-06
453321.42	 3	 3.591951213e-06 	 1.175531293e-09 	 0.004488182078 	 3.591951213e-06
453328.68	 3	 3.593354716e-06 	 1.178073957e-09 	 0.004474995527 	 3.593354716e-06
453335.94	 3	 3.586553898e-06 	 1.181451939e-09 	 0.004476903103 	 3.586553898e-06
453343.2	 3	 3.583566173e-06 	 1.184587804e-09 	 0.004477711002 	 3.583566173e-06
453350.44	 3	 3.577893593e-06 	 1.187321228e-09 	 0.004475170966 	 3.577893593e-06
453357.68	 3	 3.587961927e-06 	 1.191754069e-09 	 0.004475323316 	 3.587961927e-06
453364.92	 3	 3.569684968e-06 	 1.194571454e-09 	 0.004471678613 	 3.569684968e-06
453372.15	 3	 3.587333312e-06 	 1.196920649e-09 	 0.004474338056 	 3.587333312e-06
453379.37	 3	 3.590720937e-06 	 1.199919278e-09 	 0.004474931766 	 3.590720937e-06
453386.58	 3	 3.581304727e-06 	 1.203802825e-09 	 0.004472452656 	 3.581304727e-06
453393.78	 3	 3.572651415e-06 	 1.207424548e-09 	 0.004466830262 	 3.572651415e-06
453400.98	 3	 3.560189809e-06 	 1.210757825e-09 	 0.004458991326 	 3.560189809e-06
453408.17	 3	 3.562383396e-06 	 1.214982346e-09 	 0.004454153397 	 3.562383396e-06
453415.36	 3	 3.567001965e-06 	 1.217812471e-09 	 0.004441565753 	 3.567001965e-06
453422.54	 3	 3.56651959e-06 	 1.222110723e-09 	 0.004427910245 	 3.56651959e-06
453429.72	 3	 3.557501259e-06 	 1.222683202e-09 	 0.004409630943 	 3.557501259e-06
453436.88	 3	 3.559608495e-06 	 1.224328724e-09 	 0.004412065259 	 3.559608495e-06
453444.04	 3	 3.559222596e-06 	 1.225894615e-09 	 0.004412603243 	 3.559222596e-06
453451.2	 3	 3.570559804e-06 	 1.229709291e-09 	 0.004415541677 	 3.570559804e-06
453458.34	 3	 3.547782528e-06 	 1.232409275e-09 	 0.004412802808 	 3.547782528e-06
453465.49	 3	 3.562976749e-06 	 1.234761658e-09 	 0.004415776858 	 3.562976749e-06
453472.62	 3	 3.567373959e-06 	 1.236889238e-09 	 0.004417558404 	 3.567373959e-06
453479.75	 3	 3.554068448e-06 	 1.238843465e-09 	 0.004417311364 	 3.554068448e-06
453486.87	 3	 3.556694387e-06 	 1.241875034e-09 	 0.004417036003 	 3.556694387e-06
453493.99	 3	 3.539966172e-06 	 1.243267644e-09 	 0.004411479002 	 3.539966172e-06
453501.1	 3	 3.528887252e-06 	 1.244462521e-09 	 0.004403694095 	 3.528887252e-06
453508.2	 3	 3.531649568e-06 	 1.245347305e-09 	 0.004394404025 	 3.531649568e-06
453515.3	 3	 3.532159764e-06 	 1.246020169e-09 	 0.004381154974 	 3.532159764e-06
453522.39	 3	 3.526792397e-06 	 1.246487352e-09 	 0.0043636738 	 3.526792397e-06
453529.47	 3	 3.53191933e-06 	 1.248140063e-09 	 0.00434828372 	 3.53191933e-06
453536.55	 3	 3.540052666e-06 	 1.249566234e-09 	 0.004352109768 	 3.540052666e-06
453543.62	 3	 3.542677616e-06 	 1.250870476e-09 	 0.004351790904 	 3.542677616e-06
453550.69	 3	 3.523840597e-06 	 1.251996136e-09 	 0.004349784321 	 3.523840597e-06
453557.75	 3	 3.538662886e-06 	 1.254287856e-09 	 0.004358802134 	 3.538662886e-06
453564.81	 3	 3.536173235e-06 	 1.255011411e-09 	 0.004362092859 	 3.536173235e-06
453571.86	 3	 3.528128103e-06 	 1.25552286e-09 	 0.004363381866 	 3.528128103e-06
453578.9	 3	 3.524597331e-06 	 1.255842014e-09 	 0.004361852994 	 3.524597331e-06
453585.93	 3	 3.50928286e-06 	 1.255968373e-09 	 0.004358070826 	 3.50928286e-06
453592.96	 3	 3.492609975e-06 	 1.2572163e-09 	 0.004355155782 	 3.492609975e-06
453599.99	 3	 3.50455367e-06 	 1.257013224e-09 	 0.004346547229 	 3.50455367e-06
453607	 3	 3.49728338e-06 	 1.256557731e-09 	 0.0043350514 	 3.49728338e-06
453614.01	 3	 3.503314769e-06 	 1.25643018e-09 	 0.004322090195 	 3.503314769e-06
453621.02	 3	 3.510645662e-06 	 1.258443218e-09 	 0.004309232013 	 3.510645662e-06
453628.03	 3	 3.510676434e-06 	 1.258862388e-09 	 0.004289522499 	 3.510676434e-06
453635.02	 3	 3.509414969e-06 	 1.259140205e-09 	 0.004289923331 	 3.509414969e-06
453642.01	 3	 3.502076823e-06 	 1.259293754e-09 	 0.004289429434 	 3.502076823e-06
453648.99	 3	 3.502797878e-06 	 1.260757335e-09 	 0.004298151565 	 3.502797878e-06
453655.97	 3	 3.496861656e-06 	 1.260561497e-09 	 0.004302417779 	 3.496861656e-06
453662.95	 3	 3.49448209e-06 	 1.260497021e-09 	 0.00430536887 	 3.49448209e-06
453669.91	 3	 3.487989475e-06 	 1.260120845e-09 	 0.004305640401 	 3.487989475e-06
453676.87	 3	 3.477436368e-06 	 1.261002662e-09 	 0.004308205058 	 3.477436368e-06
453683.83	 3	 3.464140947e-06 	 1.260355346e-09 	 0.004304089129 	 3.464140947e-06
453690.78	 3	 3.45724381e-06 	 1.25957027e-09 	 0.004297008756 	 3.45724381e-06
453697.73	 3	 3.456310929e-06 	 1.260877645e-09 	 0.004291735596 	 3.456310929e-06
453704.67	 3	 3.449799591e-06 	 1.261151663e-09 	 0.004280202376 	 3.449799591e-06
453711.6	 3	 3.461815364e-06 	 1.261327814e-09 	 0.004265403745 	 3.461815364e-06
453718.53	 3	 3.469155629e-06 	 1.261425845e-09 	 0.004246903032 	 3.469155629e-06
453725.45	 3	 3.473153688e-06 	 1.262811482e-09 	 0.004238848697 	 3.473153688e-06
453732.37	 3	 3.467025958e-06 	 1.262842807e-09 	 0.004230220449 	 3.467025958e-06
453739.28	 3	 3.463964365e-06 	 1.262513637e-09 	 0.00423144735 	 3.463964365e-06
453746.19	 3	 3.463902687e-06 	 1.263605084e-09 	 0.004242329072 	 3.463902687e-06
453753.09	 3	 3.452717963e-06 	 1.263246985e-09 	 0.004246541273 	 3.452717963e-06
453759.99	 3	 3.449351342e-06 	 1.262820099e-09 	 0.004248767171 	 3.449351342e-06
453766.88	 3	 3.441830505e-06 	 1.263689134e-09 	 0.004252950835 	 3.441830505e-06
453773.77	 3	 3.431122918e-06 	 1.263093881e-09 	 0.0042510463 	 3.431122918e-06
453780.65	 3	 3.421639616e-06 	 1.263466977e-09 	 0.004244962007 	 3.421639616e-06
453787.53	 3	 3.415397172e-06 	 1.265405831e-09 	 0.004242018643 	 3.415397172e-06
453794.4	 3	 3.407215457e-06 	 1.265911367e-09 	 0.004231984993 	 3.407215457e-06
453801.27	 3	 3.416397895e-06 	 1.266379744e-09 	 0.004219615053 	 3.416397895e-06
