# Time	Cd	Cl	Cm
387975.2438	2.078689365	-0.2498946323	-10.28951236
387982.3482	2.07901941	-0.2558068542	-10.29114608
387989.4527	2.079210807	-0.2622205536	-10.29209349
387996.5571	2.079449764	-0.2681141641	-10.29327633
388003.6615	2.079857495	-0.2738228651	-10.2952946
388010.7407	2.079985056	-0.2798571108	-10.29592602
388017.8199	2.079996218	-0.2863788035	-10.29598128
388024.8991	2.080867823	-0.2922685585	-10.30029572
388031.953	2.081474235	-0.2981005429	-10.30329746
388039.007	2.081694553	-0.304249577	-10.30438803
388046.0609	2.082201897	-0.3102987859	-10.30689939
388053.1148	2.082601453	-0.315985757	-10.30887719
388060.1688	2.084244037	-0.3210507753	-10.31700798
388067.1971	2.084928983	-0.3270740129	-10.32039847
388074.2255	2.085436634	-0.3326381103	-10.32291134
388081.2539	2.085752895	-0.3382109479	-10.32447683
388088.2823	2.0865746	-0.3437464448	-10.32854427
388095.2849	2.0865386	-0.3500535579	-10.32836607
388102.2875	2.086316959	-0.3564770501	-10.32726895
388109.2902	2.08677022	-0.3620629476	-10.32951259
388116.2928	2.087706655	-0.3667604422	-10.33414794
388123.2954	2.088597055	-0.3720658953	-10.33855542
388130.298	2.08930982	-0.377758211	-10.34208361
388137.2745	2.089395339	-0.382417002	-10.34250693
388144.251	2.090478861	-0.3890845271	-10.34787036
388151.2275	2.091076978	-0.3949230254	-10.35083104
388158.204	2.091433454	-0.4002790332	-10.3525956
388165.1805	2.092010389	-0.4055579097	-10.35545143
388172.157	2.092496641	-0.4112713758	-10.35785837
388179.107	2.093126171	-0.41703685	-10.36097455
388186.057	2.093418296	-0.4226788389	-10.36242056
388193.007	2.094215746	-0.4275309255	-10.36636794
388199.9569	2.094589155	-0.4329306826	-10.36821631
388206.9069	2.095680662	-0.4385996851	-10.37361928
388213.8569	2.097006762	-0.4430517052	-10.38018347
388220.8069	2.097523363	-0.4482976484	-10.38274065
388227.7568	2.098140195	-0.4534600411	-10.38579396
388234.6797	2.098698863	-0.4584414601	-10.38855937
388241.6025	2.099347475	-0.4635987314	-10.39177
388248.5253	2.100216196	-0.4692775902	-10.39607017
388255.4481	2.100811884	-0.4746893975	-10.39901883
388262.371	2.101503163	-0.4797816264	-10.40244066
388269.2938	2.101832751	-0.4845905176	-10.40407212
388276.2166	2.101478088	-0.4899256036	-10.40231654
388283.1394	2.103029153	-0.4940827037	-10.40999431
388290.0623	2.103259019	-0.4989732862	-10.41113214
388296.9851	2.104105017	-0.5045034268	-10.41531983
388303.9079	2.105072999	-0.5095370396	-10.42011135
388310.8307	2.105538104	-0.5142864757	-10.42241362
388317.7536	2.106446971	-0.5196170148	-10.4269125
388324.6764	2.107157525	-0.5243227496	-10.43042975
388331.5992	2.10825088	-0.5287201302	-10.43584185
388338.522	2.109286098	-0.5334306394	-10.44096618
388345.4161	2.1094071	-0.5383837142	-10.44156514
388352.3102	2.110157884	-0.5438701751	-10.44528152
388359.2043	2.111404082	-0.5478683858	-10.4514502
388366.0984	2.1122044	-0.552628402	-10.45541178
388372.9925	2.112687238	-0.5576080015	-10.45780183
388379.8866	2.113793952	-0.5609601975	-10.46328006
388386.7807	2.114519602	-0.5657090853	-10.46687203
388393.6748	2.115069424	-0.5704433193	-10.46959365
388400.5689	2.11595204	-0.5748928576	-10.4739626
388407.463	2.116572544	-0.5796688476	-10.47703409
388414.3571	2.117307784	-0.5842741059	-10.48067353
388421.2512	2.11797225	-0.588584259	-10.48396264
388428.1453	2.118402555	-0.5928177647	-10.48609265
388435.0394	2.118876057	-0.5971613748	-10.48843648
388441.964	2.119374168	-0.6020041497	-10.49090213
388448.8886	2.119853532	-0.6065903822	-10.49327498
388455.8132	2.120108432	-0.6113166695	-10.49453674
388462.7378	2.120987059	-0.6151289414	-10.49888594
388469.6624	2.122187323	-0.6188208725	-10.50482725
388476.587	2.122849279	-0.6234844978	-10.50810393
388483.5116	2.123552066	-0.6269009524	-10.51158273
388490.4363	2.124599332	-0.6308296773	-10.51676669
388497.3609	2.125174427	-0.6351347658	-10.51961341
388504.2855	2.125676846	-0.6391470628	-10.52210039
388511.2101	2.126869383	-0.6432838379	-10.52800344
388518.1347	2.127601723	-0.647243423	-10.53162853
388525.0593	2.128203708	-0.6511161804	-10.53460836
388531.9839	2.128923184	-0.654877733	-10.53816976
388538.9085	2.129590004	-0.6590846574	-10.54147052
388545.8331	2.130001819	-0.6632588082	-10.543509
388552.7908	2.131446615	-0.6672171575	-10.55066074
388559.7486	2.13150559	-0.6699225842	-10.55095267
388566.7063	2.13198956	-0.6735912834	-10.55334832
388573.664	2.132416879	-0.6769099813	-10.55546355
388580.6218	2.133746559	-0.6807895937	-10.56204547
388587.5795	2.133523004	-0.6855059596	-10.56093887
388594.5372	2.134529405	-0.6891427917	-10.56592056
388601.495	2.134753034	-0.6931169528	-10.56702752
388608.4527	2.13542472	-0.6955786054	-10.57035236
388615.4454	2.135857046	-0.6989130984	-10.57249238
388622.4381	2.136693732	-0.7028126085	-10.57663397
388629.4308	2.137761148	-0.7051367369	-10.58191768
388636.4235	2.138929324	-0.7093965496	-10.58770015
388643.4162	2.139330423	-0.7129450001	-10.58968559
388650.4089	2.139726931	-0.7167891434	-10.59164831
388657.4016	2.140083321	-0.7190458553	-10.59341244
388664.3943	2.141089463	-0.7222809996	-10.59839284
388671.4238	2.141818314	-0.7252974957	-10.60200065
388678.4533	2.142598406	-0.7285436442	-10.60586211
388685.4828	2.142919306	-0.7315248622	-10.60745056
388692.5123	2.143363648	-0.7345694566	-10.60965006
388699.5418	2.144654258	-0.7377434769	-10.61603858
388706.5713	2.144817024	-0.7408021362	-10.61684427
388713.6393	2.145372902	-0.7440845956	-10.61959586
388720.7072	2.145587347	-0.7470286983	-10.62065737
388727.7751	2.14680433	-0.7505164596	-10.62668143
388734.843	2.147051096	-0.7536967929	-10.62790292
388741.9109	2.147857945	-0.7568435625	-10.63189683
388748.9788	2.14787602	-0.7582435954	-10.6319863
388756.0467	2.148971507	-0.7616763782	-10.63740896
388763.1551	2.14954177	-0.7637279059	-10.64023176
388770.2634	2.149855918	-0.7661104078	-10.6417868
388777.3717	2.151871439	-0.769590181	-10.65176362
388784.48	2.151525877	-0.7712404304	-10.65005309
388791.5883	2.15067876	-0.7734411915	-10.64585986
388798.6966	2.151702216	-0.7761700054	-10.65092597
388805.8049	2.151983301	-0.7785524463	-10.65231734
388812.9557	2.15233125	-0.7812245631	-10.65403969
388820.1066	2.15329175	-0.783320142	-10.65879416
388827.2575	2.153507575	-0.7855599752	-10.65986249
388834.4084	2.154517661	-0.7883961814	-10.66486242
388841.5592	2.154636231	-0.7901071386	-10.66544935
388848.7101	2.154986932	-0.792172083	-10.66718531
388855.9057	2.155356142	-0.7946848015	-10.6690129
388863.1012	2.155567995	-0.7969097098	-10.67006157
388870.2968	2.155963948	-0.7997194423	-10.67202154
388877.4923	2.156132888	-0.8006130766	-10.67285779
388884.6879	2.156638029	-0.8024754491	-10.67535825
388891.8835	2.156855204	-0.8050165097	-10.67643326
388899.1261	2.157447972	-0.8059739524	-10.67936746
388906.3686	2.157801549	-0.8076608019	-10.68111767
388913.6112	2.158584459	-0.8096040814	-10.68499307
388920.8538	2.1587144	-0.8121398169	-10.68563628
388928.0964	2.158528562	-0.8131321786	-10.68471638
388935.3883	2.158754829	-0.8146613528	-10.6858364
388942.6801	2.159132807	-0.8164639263	-10.68770739
388949.972	2.159510411	-0.8179253164	-10.68957653
388957.2639	2.159816623	-0.8197071793	-10.69109228
388964.5557	2.16008469	-0.8212794443	-10.69241922
388971.8476	2.160038235	-0.822713502	-10.69218926
388979.1915	2.160250935	-0.8242791907	-10.69324213
388986.5355	2.160478098	-0.8258068278	-10.69436659
388993.8794	2.160738446	-0.8274238969	-10.69565531
389001.2234	2.160843145	-0.8281997419	-10.69617357
389008.5673	2.161023358	-0.8290717428	-10.69706562
389015.9113	2.160901545	-0.8311418014	-10.69646265
389023.3104	2.161413618	-0.8306255444	-10.69899741
389030.7096	2.162470175	-0.8316306799	-10.70422736
389038.1088	2.162057753	-0.8320596596	-10.70218588
389045.5079	2.162909834	-0.8318524616	-10.70640368
389052.9071	2.162923791	-0.8327697063	-10.70647276
389060.3062	2.163117999	-0.8335923	-10.7074341
389067.7054	2.162777585	-0.8343581976	-10.70574905
389075.1638	2.162805298	-0.8354365859	-10.70588623
389082.6221	2.163041621	-0.8350723051	-10.70705602
389090.0805	2.162584053	-0.8361011531	-10.70479106
389097.5388	2.16174838	-0.8361193051	-10.70065448
389104.9972	2.163394589	-0.8377108305	-10.70880322
389112.4555	2.164821868	-0.8397897484	-10.71586825
389119.9139	2.164265068	-0.8391454204	-10.71311209
389127.3723	2.164107619	-0.8393549586	-10.71233271
389134.8306	2.164009317	-0.8398354225	-10.71184612
389142.289	2.164384345	-0.8404972278	-10.71370251
389149.7473	2.164277148	-0.839825088	-10.71317188
389157.2057	2.164162598	-0.8398587616	-10.71260486
389164.664	2.164410493	-0.8404413297	-10.71383194
389172.1224	2.164166448	-0.8400395357	-10.71262392
389179.6486	2.163484587	-0.8398623171	-10.7092487
389187.1747	2.162801102	-0.8395009356	-10.70586545
389194.7009	2.162211643	-0.8387802501	-10.70294763
389202.227	2.161870133	-0.8389594061	-10.70125716
389209.7532	2.164099184	-0.8391619932	-10.71229096
389217.2794	2.164094407	-0.8390784157	-10.71226732
389224.8055	2.163773458	-0.8390692358	-10.71067862
389232.3317	2.162573054	-0.8374991657	-10.70473662
389239.8578	2.163793526	-0.8378629268	-10.71077795
389247.384	2.163179196	-0.8365507993	-10.70773702
389254.9102	2.162614917	-0.8358022289	-10.70494384
389262.4363	2.162837707	-0.8357083963	-10.70604665
389269.9625	2.16254715	-0.8349151712	-10.70460839
389277.4886	2.16200605	-0.8340284694	-10.70192995
389285.0148	2.162272285	-0.8334480136	-10.70324781
389292.541	2.161761399	-0.8328081468	-10.70071892
389300.0671	2.161687386	-0.831643669	-10.70035256
389307.5933	2.161309124	-0.830542913	-10.69848016
389315.1194	2.161464279	-0.829791593	-10.69924818
389322.6456	2.160732367	-0.8290433742	-10.69562522
389330.1718	2.160190967	-0.8275421207	-10.69294529
389337.6979	2.159364748	-0.8261135321	-10.6888555
389345.3106	2.159094469	-0.8250278892	-10.68751762
389352.9233	2.15883299	-0.8238460531	-10.6862233
389360.5359	2.158542587	-0.8230456814	-10.6847858
389368.1486	2.157739848	-0.8204894686	-10.68081225
389375.7613	2.157591211	-0.8193758625	-10.68007649
389383.3739	2.157575626	-0.8181792122	-10.67999935
389390.9866	2.156792712	-0.8159475924	-10.67612392
389398.5993	2.156355286	-0.8141192735	-10.67395867
389406.2119	2.155765507	-0.8124683505	-10.67103926
389413.8246	2.15532257	-0.8106879301	-10.66884672
389421.4373	2.155091449	-0.8088763059	-10.66770267
389429.0499	2.154948369	-0.8077441696	-10.66699443
389436.6626	2.153791088	-0.8052867454	-10.66126589
389444.2753	2.153528452	-0.8034773089	-10.65996584
389451.8879	2.153283263	-0.8015628158	-10.65875215
389459.5006	2.152778071	-0.7994494706	-10.65625145
389467.1133	2.152125839	-0.7972612886	-10.6530229
389474.7259	2.151425842	-0.7950361597	-10.64955792
389482.3386	2.151152391	-0.7930307213	-10.64820434
389489.9513	2.150575461	-0.7908085199	-10.64534853
389497.5639	2.150031568	-0.7885979985	-10.64265626
389505.1766	2.149988761	-0.7866573401	-10.64244437
389512.7893	2.148768179	-0.7841639735	-10.63640248
389520.4019	2.148063126	-0.7815498708	-10.63291247
389528.0146	2.147059811	-0.7780474904	-10.62794606
389535.6273	2.14699271	-0.776036548	-10.62761391
389543.2399	2.146573416	-0.7737056512	-10.62553841
389550.8526	2.146140749	-0.7711206218	-10.62339671
389558.4653	2.144958338	-0.7677039427	-10.61754378
389566.0779	2.144368949	-0.7649546943	-10.6146263
389573.6906	2.142820833	-0.7619445283	-10.60696312
389581.4417	2.142056458	-0.7591374684	-10.60317947
389589.1928	2.141614383	-0.7560137797	-10.6009912
389596.9439	2.141853268	-0.7536746032	-10.60217367
389604.6949	2.141055962	-0.7498816131	-10.59822701
389612.446	2.140415033	-0.7463494431	-10.59505441
389620.1971	2.140044991	-0.7432022186	-10.59322271
389627.9482	2.13907304	-0.7405726964	-10.58841155
389635.6993	2.138365057	-0.7372799821	-10.58490703
389643.4503	2.137564218	-0.7338677545	-10.58094288
389651.2014	2.137170989	-0.7307194629	-10.57899639
389658.9525	2.136088657	-0.7271146481	-10.57363885
389666.7036	2.135551763	-0.7239211907	-10.57098123
389674.4547	2.134787728	-0.7204378385	-10.56719925
389682.2057	2.134194745	-0.7170727047	-10.56426399
389689.9568	2.133724812	-0.7138006629	-10.56193782
389697.7079	2.132393999	-0.7092719478	-10.55535029
389705.459	2.131894503	-0.7061253419	-10.55287779
389713.2101	2.130770253	-0.7011673981	-10.54731275
389720.9611	2.13040722	-0.6979770667	-10.54551574
389728.7122	2.129539625	-0.6942227944	-10.54122114
389736.4633	2.128779494	-0.690458099	-10.53745849
389744.2144	2.127768147	-0.6866365557	-10.53245233
389751.9654	2.127038102	-0.6825498109	-10.5288386
389759.7165	2.126750746	-0.6784045794	-10.52741619
389767.4676	2.126306389	-0.6735884289	-10.52521663
389775.2187	2.125446509	-0.6690953425	-10.52096022
389782.9698	2.124186892	-0.6651391608	-10.51472511
389790.7208	2.123390932	-0.661002272	-10.51078511
389798.4719	2.122959941	-0.6570505168	-10.50865171
389806.223	2.123647261	-0.6528661891	-10.51205394
389813.676	2.122879332	-0.6489128388	-10.50825269
389821.1289	2.122203142	-0.6451567865	-10.50490555
389828.5819	2.121422944	-0.6410730539	-10.50104357
389836.0349	2.120467333	-0.6368235963	-10.4963133
389843.4878	2.119578263	-0.6323591489	-10.4919124
389850.9408	2.118546384	-0.6280071859	-10.4868046
389858.3937	2.117188699	-0.6228037713	-10.48008406
389865.8467	2.116243619	-0.6182369582	-10.47540591
389873.2997	2.115301644	-0.6137516061	-10.47074314
389880.7526	2.114697834	-0.6094449254	-10.46775428
389888.2056	2.113870801	-0.6052154041	-10.46366047
389895.6585	2.112976437	-0.6008468768	-10.45923336
389903.1115	2.112316833	-0.5961403276	-10.45596832
389910.5645	2.111899738	-0.5910986063	-10.4539037
389918.0174	2.111438748	-0.586109474	-10.4516218
389925.4704	2.110785653	-0.5812016694	-10.44838898
389932.9233	2.109881662	-0.5768562732	-10.44391423
389940.3763	2.109091235	-0.5720920146	-10.44000161
389947.8293	2.10830734	-0.5672922443	-10.43612133
389955.2822	2.107559601	-0.5625213197	-10.43242003
389962.7352	2.106369056	-0.5570216904	-10.42652683
389970.1882	2.105634222	-0.5523908651	-10.4228894
389977.6411	2.104977268	-0.5472484592	-10.41963748
389985.0941	2.104009213	-0.5417837819	-10.4148456
389992.547	2.103261904	-0.536699637	-10.41114642
390000	2.10177202	-0.5315484354	-10.4037715
390007.657	2.100863083	-0.5262637503	-10.39927226
390015.3022	2.100070975	-0.5210379783	-10.39535133
390022.9475	2.099748968	-0.5158818884	-10.39375739
390030.5927	2.099434606	-0.5102210764	-10.3922013
390038.2262	2.099018465	-0.5043827001	-10.3901414
390045.8597	2.098645493	-0.4988144608	-10.38829519
390053.4932	2.098013555	-0.4935442491	-10.3851671
390061.1149	2.097423622	-0.4879369829	-10.38224693
390068.7367	2.096979114	-0.4824399405	-10.38004661
390076.3584	2.096176308	-0.4768768159	-10.37607273
390083.9801	2.095659566	-0.4719898117	-10.37351485
390091.5901	2.094558497	-0.4659438372	-10.36806456
390099.2	2.094003535	-0.4602226221	-10.3653175
390106.8099	2.093504062	-0.4546365622	-10.36284511
390114.4081	2.092897238	-0.4489104363	-10.35984133
390122.0062	2.092251701	-0.4432617994	-10.35664592
390129.6043	2.091750275	-0.4378193316	-10.35416386
390137.2024	2.090864385	-0.4315539718	-10.34977871
390144.7887	2.090291979	-0.4257692147	-10.34694529
390152.375	2.089534155	-0.4199311351	-10.34319407
390159.9612	2.088680642	-0.4140784775	-10.33896918
390167.5356	2.088176065	-0.4083512022	-10.33647152
390175.11	2.087509542	-0.4021403355	-10.33317223
390182.6844	2.087722736	-0.3963711055	-10.33422754
390190.2588	2.087130129	-0.3904276007	-10.33129414
390197.8213	2.086426607	-0.3845257689	-10.3278117
390205.3838	2.08581316	-0.3788072087	-10.32477514
390212.9463	2.085311792	-0.372130274	-10.32229337
390220.5088	2.08496599	-0.3665387576	-10.32058165
390228.0593	2.084161496	-0.3601648976	-10.31659941
390235.6098	2.083462407	-0.354042907	-10.31313892
390243.1604	2.082861943	-0.3479892811	-10.31016662
390250.7109	2.08227087	-0.3418666467	-10.30724081
390258.2495	2.081652749	-0.3357608184	-10.30418111
390265.788	2.081101812	-0.3296569944	-10.30145397
390273.3266	2.08093527	-0.3236579325	-10.30062959
390280.8651	2.080492029	-0.3175120208	-10.29843555
390288.3917	2.079954791	-0.3114223839	-10.29577621
390295.9182	2.079497249	-0.3053765346	-10.29351138
390303.4447	2.079219025	-0.2991490754	-10.29213418
390310.9713	2.078942242	-0.2927234377	-10.2907641
390318.4857	2.078251159	-0.2859187472	-10.28734324
390326.0002	2.077868771	-0.2797057974	-10.28545042
390333.5147	2.077172386	-0.2736578565	-10.28200331
390341.0291	2.07662235	-0.2673986793	-10.27928063
390348.5315	2.076120055	-0.2610596028	-10.27679427
390356.0339	2.076178231	-0.2549191126	-10.27708224
390363.5241	2.076226426	-0.2486516409	-10.27732081
390371.0023	2.075883527	-0.2424711052	-10.27562346
390378.4805	2.075566975	-0.2356068959	-10.27405653
390385.9466	2.075118183	-0.229878635	-10.271835
390393.4127	2.07477286	-0.2230031172	-10.27012565
390400.8667	2.074310939	-0.2167696509	-10.26783915
390408.3208	2.074326225	-0.2102419931	-10.26791481
390415.7627	2.074013043	-0.2032873179	-10.26636456
390423.2047	2.073761032	-0.1972662648	-10.26511711
390430.6345	2.073344744	-0.1908402246	-10.26305649
390438.0644	2.073334842	-0.1844788185	-10.26300747
390445.4822	2.073185436	-0.1780968675	-10.26226791
390452.8999	2.072657634	-0.1715736908	-10.25965529
390460.3056	2.07197524	-0.1651492205	-10.25627744
390467.7114	2.071394261	-0.1580556516	-10.25340159
390475.105	2.070775371	-0.1520332338	-10.25033809
390482.4986	2.070357253	-0.1455514101	-10.2482684
390489.8801	2.070252927	-0.1395206688	-10.24775199
390497.2617	2.069786457	-0.1327024894	-10.24544296
390504.6311	2.069733418	-0.1260723576	-10.24518042
390512.0006	2.069934399	-0.1194024113	-10.24617528
390519.358	2.06983655	-0.1129363737	-10.24569092
390526.7153	2.069887485	-0.1065671164	-10.24594305
390534.0727	2.068976998	-0.09980899664	-10.24143614
390541.418	2.068716656	-0.09297768417	-10.24014745
390548.7633	2.069716277	-0.08613338453	-10.24509557
390556.0964	2.070020013	-0.08059372477	-10.24659907
390563.4296	2.069704289	-0.07395446313	-10.24503623
390570.7628	2.069597262	-0.06716697214	-10.24450644
390578.0838	2.069723377	-0.06114981509	-10.24513072
390585.4049	2.070118114	-0.05570650101	-10.24708466
390592.7138	2.070113661	-0.04962216224	-10.24706262
390600.0228	2.069738069	-0.04251670569	-10.24520344
390607.3317	2.069758109	-0.03606723989	-10.24530264
390614.6285	2.069777346	-0.02959419987	-10.24539787
390621.9253	2.069893657	-0.02344067452	-10.2459736
390629.2221	2.069973932	-0.01628885003	-10.24637096
390636.5067	2.06983213	-0.01016430019	-10.24566905
390643.7913	2.069628394	-0.004066202392	-10.24466055
390651.0759	2.069427347	0.002951885241	-10.24366537
390658.3606	2.069573744	0.009620375981	-10.24439003
390665.633	2.069875655	0.01623732849	-10.24588449
390672.9054	2.070185855	0.02214044525	-10.24741998
390680.1779	2.070265255	0.02883056732	-10.24781301
390687.4503	2.069930923	0.03566859755	-10.24615807
390694.7105	2.069621074	0.04196376116	-10.24462432
390701.9707	2.069784036	0.04858696885	-10.24543098
390709.2308	2.069761226	0.05496814397	-10.24531807
390716.491	2.069789589	0.06137907044	-10.24545847
390723.7389	2.069766074	0.06774457625	-10.24534207
390730.9868	2.069650868	0.07416500994	-10.2447718
390738.2347	2.068750891	0.08182298136	-10.24031691
390745.4826	2.06983843	0.08745331198	-10.24570023
390752.7182	2.071269194	0.0937082433	-10.25278251
390759.9538	2.071439529	0.09975365112	-10.25362567
390767.1893	2.071630691	0.1058155642	-10.25457192
390774.4249	2.071802237	0.1121368023	-10.25542107
390781.6605	2.072042146	0.11821095	-10.25660862
390788.8961	2.072096108	0.1250679959	-10.25687574
390796.1192	2.072058682	0.1315289934	-10.25669048
390803.3424	2.07212139	0.1376166243	-10.25700088
390810.5656	2.072556841	0.1434972796	-10.25915636
390817.7887	2.07310237	0.1498138259	-10.26185673
390825.0119	2.073383241	0.1566080397	-10.26324705
390832.235	2.073838555	0.1631285409	-10.26550085
390839.4582	2.074110301	0.1694142526	-10.26684599
390846.6689	2.074291572	0.1761839364	-10.26774328
390853.867	2.07460751	0.1823174219	-10.26930718
390861.0652	2.074580648	0.1888046318	-10.26917421
390868.2508	2.07496071	0.1950397709	-10.27105551
390875.4365	2.07513604	0.2012732975	-10.2719234
390882.6096	2.075030588	0.2075240837	-10.27140141
390889.7703	2.07513354	0.2136959009	-10.27191102
390896.931	2.075065901	0.2205788281	-10.27157621
390904.0792	2.076558703	0.2262708835	-10.27896558
390911.2274	2.076991224	0.2320504748	-10.28110656
390918.3631	2.078082066	0.2373834685	-10.28650623
390925.4988	2.078373713	0.2435957204	-10.28794988
390932.6221	2.078588516	0.2494945558	-10.28901315
390939.7453	2.07901744	0.2553980221	-10.29113633
390946.8561	2.079203189	0.2618492291	-10.29205578
390953.9669	2.079507678	0.2677565993	-10.29356301
390961.0652	2.079760943	0.2734560138	-10.29481667
390968.1635	2.080018672	0.2794611465	-10.29609243
390975.2493	2.080075781	0.2860091307	-10.29637512
390982.3227	2.080761181	0.2919051241	-10.29976785
390989.3961	2.081468729	0.2977865735	-10.30327021
390996.457	2.081692187	0.3038954274	-10.30437632
391003.5179	2.08221949	0.3099402716	-10.30698648
391010.5788	2.082628083	0.3157364261	-10.30900901
391017.6273	2.084142411	0.3207214034	-10.31650493
391024.6757	2.084913359	0.3267520485	-10.32032113
391031.7117	2.08542945	0.3323789223	-10.32287578
391038.7477	2.085874661	0.3379227899	-10.32507957
391045.7712	2.08645458	0.3434324529	-10.32795017
391052.7947	2.086584049	0.3497419124	-10.32859104
391059.8057	2.086369468	0.3561521394	-10.32752887
391066.8167	2.086715347	0.3618982461	-10.32924097
391073.8277	2.087856188	0.3664926919	-10.33488813
391080.8263	2.088675722	0.3718077641	-10.33894483
391087.8248	2.089275545	0.3775600444	-10.34191395
391094.8233	2.089347424	0.3821768435	-10.34226975
391101.8093	2.090482773	0.3888712712	-10.34788973
391108.7953	2.09107913	0.3947291132	-10.35084169
391115.7813	2.091459032	0.4000837532	-10.35272221
391122.7548	2.09210462	0.4053415311	-10.35591787
391129.7283	2.092414518	0.411038841	-10.35745187
391136.7017	2.093112663	0.4168597089	-10.36090768
391143.6626	2.093461211	0.4224346675	-10.362633
391150.6235	2.094162118	0.4274347533	-10.36610248
391157.5844	2.094605845	0.432718605	-10.36829893
391164.5453	2.09572809	0.4384844905	-10.37385404
391171.4936	2.097087855	0.4429011903	-10.38058488
391178.4419	2.097607862	0.4481403522	-10.38315892
391185.3902	2.098057087	0.4532891039	-10.38538258
391192.3385	2.098701877	0.458319006	-10.38857429
391199.2741	2.099304425	0.4634370313	-10.3915569
391206.2097	2.1002213	0.4691797672	-10.39609544
391213.1454	2.100817572	0.4745615	-10.39904698
391220.081	2.10153462	0.4797135164	-10.40259637
391227.0166	2.101850088	0.4844545822	-10.40415794
391233.9523	2.101581484	0.4898559099	-10.40282834
391240.8751	2.103115347	0.494011459	-10.41042097
391247.798	2.103381296	0.4989136237	-10.41173741
391254.7209	2.104176728	0.5044527207	-10.4156748
391261.6438	2.105151208	0.5094873526	-10.42049848
391268.5667	2.105600258	0.5142105366	-10.42272128
391275.4895	2.106547305	0.5195218211	-10.42740916
391282.4124	2.107155988	0.5243318268	-10.43042214
391289.3353	2.108330425	0.5286416506	-10.4362356
391296.2582	2.109269227	0.5333417395	-10.44088267
391303.1682	2.109366037	0.5383163888	-10.44136188
391310.0781	2.110134843	0.5438498495	-10.44516747
391316.9881	2.111361391	0.54784885	-10.45123888
391323.8981	2.112225067	0.552615089	-10.45551408
391330.808	2.112691132	0.5576057372	-10.4578211
391337.718	2.1138008	0.5609680319	-10.46331396
391344.628	2.114545967	0.565730679	-10.46700254
391351.5379	2.115106689	0.5704716697	-10.46977811
391358.4479	2.11599952	0.5749338335	-10.47419763
391365.3578	2.116618699	0.5797187338	-10.47726256
391372.2678	2.1173521	0.5843385932	-10.48089289
391379.1778	2.117951785	0.5886379094	-10.48386133
391386.101	2.11838437	0.5929059878	-10.48600263
391393.0241	2.119058923	0.5972945283	-10.48934167
391399.9473	2.119564249	0.6021271053	-10.49184303
391406.8705	2.120020759	0.6067166787	-10.49410275
391413.7937	2.12026246	0.6113804243	-10.49529917
391420.7169	2.12114607	0.6152283667	-10.49967305
391427.64	2.122346232	0.6189009385	-10.50561385
391434.5632	2.122962839	0.6236215698	-10.50866605
391441.4864	2.123669868	0.6269566749	-10.51216585
391448.4096	2.124622001	0.6309139675	-10.5168789
391455.3463	2.125189022	0.635229644	-10.51968566
391462.283	2.125712669	0.6392465375	-10.52227771
391469.2197	2.126909576	0.6433955878	-10.5282024
391476.1564	2.127626608	0.6473535488	-10.53175171
391483.0931	2.12816769	0.651228414	-10.53443006
391490.0435	2.128897967	0.6550151698	-10.53804493
391496.9939	2.129580673	0.6592395744	-10.54142433
391503.9443	2.130199509	0.6634774351	-10.54448757
391510.8947	2.131683496	0.6673376921	-10.5518333
391517.8451	2.131591687	0.6700867128	-10.55137885
391524.8094	2.132090275	0.6737411081	-10.55384686
391531.7737	2.132520052	0.6770774613	-10.55597426
391538.738	2.133835629	0.6809692817	-10.56248636
391545.7023	2.133522238	0.6856384648	-10.56093508
391552.6807	2.134592189	0.6893491188	-10.56623134
391559.6591	2.134760987	0.693276784	-10.56706689
391566.6375	2.1355781	0.6957916056	-10.57111159
391573.6301	2.136010016	0.6991173284	-10.57324958
391580.6227	2.136845325	0.7029750606	-10.57738436
391587.6153	2.137829247	0.7053224487	-10.58225477
391594.6222	2.138993951	0.7096007168	-10.58802006
391601.6292	2.13935038	0.7131416149	-10.58978438
391608.6361	2.139698478	0.71695491	-10.59150747
391615.6576	2.14008252	0.7192437657	-10.59340848
391622.679	2.141311461	0.7225296122	-10.59949173
391629.7005	2.14195456	0.7254711343	-10.60267507
391636.7366	2.142733949	0.7287674308	-10.60653305
391643.7727	2.142933756	0.7317382366	-10.60752209
391650.8236	2.143432851	0.7347954811	-10.60999261
391657.8745	2.144665072	0.7380374069	-10.61609211
391664.9254	2.145003956	0.7410681713	-10.61776958
391671.9912	2.145553314	0.7443311573	-10.6204889
391679.0571	2.145729027	0.7473047853	-10.62135868
391686.138	2.146871018	0.750775636	-10.62701154
391693.2189	2.147116163	0.753997463	-10.62822501
391700.2998	2.147849308	0.7570012185	-10.63185408
391707.3959	2.147915486	0.7584761769	-10.63218166
391714.492	2.149121398	0.7620909556	-10.63815092
391721.6035	2.149717867	0.7638438376	-10.64110344
391728.715	2.150059533	0.7663949212	-10.64279469
391735.8265	2.151904349	0.769787714	-10.65192653
391742.9535	2.151545635	0.7714758065	-10.65015089
391750.0805	2.150752181	0.7737202103	-10.6462233
391757.2232	2.151704567	0.7764047818	-10.65093761
391764.3659	2.152215886	0.7788664263	-10.65346864
391771.5086	2.152480445	0.7815065884	-10.6547782
391778.6671	2.153538005	0.7836175613	-10.66001312
391785.8256	2.153434036	0.7857250067	-10.65949848
